B40,FCV,IDA,Number of Records,B40_T60,T60,code,Countryname,Datetime,Filename,incomegroup,Maxyear,nWLD,Np190,Np320,Np550,P190,P320,P550,Precase,Region,Survname,Welftype,Year
0.4556044,0,1,1,0.836899490,0.5443956,BEN,Benin,24may2020 10:18:14,BEN_2015_EMICOV_V01_M_V03_A_GMD_ALL.DTA,Low income,2015,1,0.4432784,0.1893319,0.0653763,0.5567216,0.8106681,0.9346237,AGE:      0 - 14,SSA,EMICOV,CONS,2015
0.0904294,0,1,1,0.099419880,0.9095706,BEN,Benin,24may2020 10:18:14,BEN_2015_EMICOV_V01_M_V03_A_GMD_ALL.DTA,Low income,2015,1,0.8774642,0.715876,0.4626904,0.1225358,0.284124,0.5373096,EDU:     teriary,SSA,EMICOV,CONS,2015
0.3353347,0,1,1,0.504516634,0.6646653,BEN,Benin,24may2020 10:18:14,BEN_2015_EMICOV_V01_M_V03_A_GMD_ALL.DTA,Low income,2015,1,0.5726095,0.2793606,0.1161699,0.4273905,0.7206393,0.8838301,AGE:    above 64,SSA,EMICOV,CONS,2015
0.4485784,1,1,1,0.813494577,0.5514215,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.5083618,0.1833044,0.0476538,0.4916382,0.8166956,0.9523462,AGE:      0 - 14,SSA,EMC,CONS,2014
0.4139426,1,1,1,0.706317504,0.5860574,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.5468286,0.1999955,0.047866,0.4531714,0.8000045,0.952134,EDU: no eduation,SSA,EMC,CONS,2014
0.3536985,1,1,1,0.547265479,0.6463015,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.5964451,0.1867375,,0.4035549,0.8132625,0.9115192,EDU:     primary,SSA,EMC,CONS,2014
0.3501807,1,1,1,0.538889350,0.6498193,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.6158022,0.2843026,0.1073368,0.3841978,0.7156974,0.8926632,AGE:     15 - 64,SSA,EMC,CONS,2014
0.3997195,1,1,1,0.665887864,0.6002805,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.5624803,0.236418,0.0794678,0.4375197,0.7635819,0.9205322,GEN:        male,SSA,EMC,CONS,2014
0.180778,1,1,1,0.220670343,0.819222,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.7979013,0.4950094,0.227566,0.2020987,0.5049906,0.7724341,EDU:   secondary,SSA,EMC,CONS,2014
0.4736173,1,1,1,0.899758655,0.5263826,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.4815454,0.1460949,0.023756,0.5184546,0.8539051,0.976244,RUR:       rural,SSA,EMC,CONS,2014
0.4002428,1,1,1,0.667341384,0.5997572,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.5606906,0.2298897,0.0744109,0.4393094,0.7701103,0.9255891,GEN:      female,SSA,EMC,CONS,2014
0.1369121,1,1,1,0.158630540,0.8630879,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.8474583,0.5438162,0.2666543,0.1525417,0.4561838,0.7333457,RUR:       urban,SSA,EMC,CONS,2014
0.4263477,1,1,1,0.743216230,0.5736523,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.5365395,0.2030862,0.0542463,0.4634605,0.7969138,0.9457537,AGE:    above 64,SSA,EMC,CONS,2014
,1,1,1,,0.9934165,BFA,Burkina Faso,24may2020 10:18:14,BFA_2014_EMC_V01_M_V04_A_GMD_ALL.DTA,Low income,2014,1,0.9931009,0.9246076,0.7522894,,0.0753924,0.2477106,EDU:     teriary,SSA,EMC,CONS,2014
0.2184728,0,1,1,0.279545997,0.7815272,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.9370556,0.6684898,0.2953984,0.0629443,0.3315102,0.7046016,RUR:       urban,SAR,HIES,EXP,2016
0.4090005,0,1,1,0.692048926,0.5909994,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.8600707,0.4594487,0.1250935,0.1399293,0.5405512,0.8749065,EDU:     primary,SAR,HIES,EXP,2016
0.3999879,0,1,1,0.666633056,0.6000121,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.8520751,0.4735815,0.1574794,0.1479249,0.5264185,0.8425206,GEN:      female,SAR,HIES,EXP,2016
0.5023656,0,1,1,1.009507381,0.4976344,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.765089,0.3210423,0.0878627,0.234911,0.6789577,0.9121373,EDU: no eduation,SAR,HIES,EXP,2016
0.397257,0,1,1,0.659081897,0.602743,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.8585607,0.4774812,0.1604893,0.1414393,0.5225188,0.8395107,AGE:    above 64,SAR,HIES,EXP,2016
0.2605712,0,1,1,0.352395254,0.7394288,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.9252118,0.6234207,0.254779,0.0747882,0.3765794,0.745221,EDU:   secondary,SAR,HIES,EXP,2016
0.3961193,0,1,1,0.655956218,0.6038807,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.8581896,0.4758059,0.1556106,0.1418104,0.5241941,0.8443894,GEN:        male,SAR,HIES,EXP,2016
0.4651411,0,1,1,0.869651977,0.5348589,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.8244135,0.4020748,0.1045503,0.1755866,0.5979252,0.8954498,RUR:       rural,SAR,HIES,EXP,2016
0.3638995,0,1,1,0.572078626,0.6361005,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.8729069,0.5097048,0.177016,0.1270931,0.4902952,0.822984,AGE:     15 - 64,SAR,HIES,EXP,2016
0.4647632,0,1,1,0.868331923,0.5352368,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.8199232,0.4060602,0.1161174,0.1800769,0.5939398,0.8838826,AGE:      0 - 14,SAR,HIES,EXP,2016
0.1065807,0,1,1,0.119295274,0.8934193,BGD,Bangladesh,24may2020 10:18:14,BGD_2016_HIES_V01_M_V04_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.9699596,0.82742,0.507157,0.0300404,0.17258,0.492843,EDU:     teriary,SAR,HIES,EXP,2016
0.3211835,0,0,1,0.473152100,0.6788166,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9931998,0.9816893,0.9535617,0.0068002,0.0183107,0.0464383,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.8524063,0,0,1,5.775356943,0.1475937,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9243351,0.8231532,0.6294583,,0.1768468,0.3705417,EDU: no eduation,ECA,EU-SILC,Unknown,2017
0.3723382,0,0,1,0.593214690,0.6276618,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9866756,0.9677221,0.9187883,0.0133245,0.0322779,0.0812117,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.5678868,0,0,1,1.314208407,0.4321132,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9715346,0.9342707,0.8505573,0.0284654,0.0657293,0.1494428,RUR:       rural,ECA,EU-SILC,Unknown,2017
0.4111438,0,0,1,0.698207474,0.5888562,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9860705,0.9671407,0.9240089,0.0139295,0.0328592,0.0759911,GEN:      female,ECA,EU-SILC,Unknown,2017
0.1532584,0,0,1,0.180997839,0.8467416,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,1,0.9989245,0.9917516,,,,EDU:     teriary,ECA,EU-SILC,Unknown,2017
0.3881176,0,0,1,0.634300970,0.6118824,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9865064,0.9659234,0.9171462,0.0134936,0.0340766,0.0828538,GEN:        male,ECA,EU-SILC,Unknown,2017
0.3888493,0,0,1,0.636257637,0.6111507,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9994969,0.9961159,0.9857624,,,0.0142377,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.4107322,0,0,1,0.697021286,0.5892678,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9908214,0.9794038,0.9422534,0.0091787,0.0205962,0.0577466,EDU:   secondary,ECA,EU-SILC,Unknown,2017
0.5509043,0,0,1,1.226696893,0.4490957,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9622127,0.9112898,0.82043,0.0377873,0.0887102,0.17957,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
0.825507,0,0,1,4.730888918,0.174493,BGR,Bulgaria,24may2020 10:18:14,BGR_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2017,1,0.9463636,0.829073,0.6579682,,0.170927,0.3420318,EDU:     primary,ECA,EU-SILC,Unknown,2017
0.4059345,0,0,1,0.683316065,0.5940655,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9994668,0.9931001,0.9616632,,0.0068999,0.0383367,GEN:        male,ECA,HBS,Unknown,2011
0.3858584,0,0,1,0.628288981,0.6141416,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9993889,0.9935432,0.9663234,,0.0064568,0.0336766,AGE:     15 - 64,ECA,HBS,Unknown,2011
0.5129076,0,0,1,1.052998569,0.4870924,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9991741,0.9878042,0.9361845,,0.0121958,0.0638154,AGE:      0 - 14,ECA,HBS,Unknown,2011
0.325466,0,0,1,0.482504959,0.674534,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9997817,0.9975749,0.9820704,,,0.0179296,EDU:   secondary,ECA,HBS,Unknown,2011
0.3942875,0,0,1,0.650948263,0.6057125,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9993558,0.9925608,0.9632584,,0.0074392,0.0367416,GEN:      female,ECA,HBS,Unknown,2011
0.2971083,0,0,1,0.422694218,0.7028918,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9994561,0.9946485,0.9804968,,0.0053516,0.0195032,RUR:       urban,ECA,HBS,Unknown,2011
0.4742607,0,0,1,0.902083409,0.5257393,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9989477,0.9894522,0.9489465,,0.0105478,0.0510536,EDU:     primary,ECA,HBS,Unknown,2011
0.5380042,0,0,1,1.164521842,0.4619958,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9986601,0.979223,0.9158604,,0.020777,0.0841397,EDU: no eduation,ECA,HBS,Unknown,2011
0.1189396,0,0,1,0.134995966,0.8810604,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,1,1,0.9992073,,,,EDU:     teriary,ECA,HBS,Unknown,2011
0.3432015,0,0,1,0.522537052,0.6567984,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9997469,0.9949629,0.9733168,,,0.0266832,AGE:    above 64,ECA,HBS,Unknown,2011
0.4713951,0,0,1,0.891772097,0.5286049,BIH,Bosnia and Herzegovina,24may2020 10:18:14,BIH_2011_HBS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2011,1,0.9993783,0.9915591,0.949971,,0.0084409,0.050029,RUR:       rural,ECA,HBS,Unknown,2011
0.3869287,0,0,1,0.631131648,0.6130713,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9998713,0.9955249,,,0.0044751,GEN:      female,ECA,HHS,CONS,2018
0.5498466,0,0,1,1.221464950,0.4501534,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9995525,0.9913918,,,0.0086082,AGE:      0 - 14,ECA,HHS,CONS,2018
0.574892,0,0,1,1.352343404,0.425108,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,1,0.9926471,,,0.0073529,RUR:       rural,ECA,HHS,CONS,2018
0.338762,0,0,1,0.512314779,0.661238,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9997029,0.9965574,,,,RUR:       urban,ECA,HHS,CONS,2018
0.197432,0,0,1,0.246000339,0.802568,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,1,0.9994711,,,,EDU:     teriary,ECA,HHS,CONS,2018
0.362453,0,0,1,0.568511812,0.637547,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,1,1,,,,AGE:    above 64,ECA,HHS,CONS,2018
0.5353364,0,0,1,1.152094548,0.4646636,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,1,0.9976223,,,,EDU:     primary,ECA,HHS,CONS,2018
,0,0,1,,,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,,,,,,,EDU: no eduation,ECA,HHS,CONS,2018
0.4172513,0,0,1,0.716005544,0.5827487,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9996587,0.995569,,,0.004431,GEN:        male,ECA,HHS,CONS,2018
0.4312553,0,0,1,0.758258143,0.5687447,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9997513,0.9950915,,,0.0049085,EDU:   secondary,ECA,HHS,CONS,2018
0.3722915,0,0,1,0.593096064,0.6277086,BLR,Belarus,24may2020 10:18:14,BLR_2018_HHS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9997873,0.9955878,,,0.0044122,AGE:     15 - 64,ECA,HHS,CONS,2018
0.3463843,0,0,1,0.529951009,0.6536157,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9703184,0.9225249,0.8258635,0.0296816,0.0774751,0.1741364,EDU:   secondary,LAC,EH,INC,2018
0.2789242,0,0,1,0.386816754,0.7210758,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9936032,0.9715223,0.8880565,0.0063967,0.0284777,0.1119435,RUR:       urban,LAC,EH,INC,2018
0.4067835,0,0,1,0.685725195,0.5932165,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9558759,0.8955212,0.7671301,0.0441241,0.1044788,0.2328698,GEN:      female,LAC,EH,INC,2018
0.6771621,0,0,1,2.097529101,0.322838,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.8670873,0.7184266,0.5049067,0.1329127,0.2815734,0.4950933,RUR:       rural,LAC,EH,INC,2018
0.6695544,0,0,1,2.026216721,0.3304456,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9198896,0.7889968,0.5006221,0.0801104,0.2110032,0.4993779,EDU: no eduation,LAC,EH,INC,2018
0.5253661,0,0,1,1.106887013,0.4746339,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9319564,0.8532782,0.6941994,0.0680437,0.1467218,0.3058006,AGE:      0 - 14,LAC,EH,INC,2018
0.3403299,0,0,1,0.515909240,0.6596701,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9622567,0.9097996,0.814139,0.0377433,0.0902004,0.185861,AGE:     15 - 64,LAC,EH,INC,2018
0.4029052,0,0,1,0.674775932,0.5970948,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9849609,0.9280286,0.7254725,0.0150391,0.0719714,0.2745275,AGE:    above 64,LAC,EH,INC,2018
0.1256203,0,0,1,0.143667922,0.8743796,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9931404,0.9861853,0.9551693,0.0068596,0.0138147,0.0448308,EDU:     teriary,LAC,EH,INC,2018
0.4781092,0,0,1,0.916109478,0.5218909,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9414768,0.8549178,0.7005767,0.0585232,0.1450822,0.2994233,EDU:     primary,LAC,EH,INC,2018
0.392884,0,0,1,0.647131685,0.607116,BOL,Bolivia,24may2020 10:18:14,BOL_2018_EH_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9543974,0.8936381,0.7762461,0.0456026,0.1063619,0.2237539,GEN:        male,LAC,EH,INC,2018
0.4507658,0,0,1,0.820716918,0.5492342,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9415079,0.8916574,0.7849631,0.058492,0.1083427,0.2150369,EDU: no eduation,LAC,PNADC-E1,INC,2018
0.2313935,0,0,1,0.301055872,0.7686065,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.984471,0.9663643,0.9114417,0.015529,0.0336357,0.0885582,EDU:     teriary,LAC,PNADC-E1,INC,2018
0.1518335,0,0,1,0.179013790,0.8481665,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9959391,0.9905463,0.9643066,0.0040609,0.0094537,0.0356934,AGE:    above 64,LAC,PNADC-E1,INC,2018
0.397037,0,0,1,0.658476557,0.602963,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9555394,0.9089311,0.8022256,0.0444606,0.0910688,0.1977744,GEN:        male,LAC,PNADC-E1,INC,2018
0.3620199,0,0,1,0.567447099,0.63798,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9695184,0.9311967,0.8339512,0.0304817,0.0688033,0.1660488,RUR:       urban,LAC,PNADC-E1,INC,2018
0.6184309,0,0,1,1.620757289,0.3815691,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.8741537,0.775059,0.6109115,0.1258463,0.224941,0.3890885,RUR:       rural,LAC,PNADC-E1,INC,2018
0.4006507,0,0,1,0.668476129,0.5993493,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.956024,0.9085224,0.8014864,0.043976,0.0914776,0.1985136,GEN:      female,LAC,PNADC-E1,INC,2018
0.4714677,0,0,1,0.892031953,0.5285323,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.953401,0.9008741,0.7702445,0.046599,0.0991259,0.2297555,EDU:   secondary,LAC,PNADC-E1,INC,2018
0.6048233,0,0,1,1.530513565,0.3951767,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9172657,0.8304353,0.6486142,0.0827343,0.1695647,0.3513859,AGE:      0 - 14,LAC,PNADC-E1,INC,2018
0.3768176,0,0,1,0.604666627,0.6231824,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9608399,0.918945,0.8215085,0.03916,0.081055,0.1784915,AGE:     15 - 64,LAC,PNADC-E1,INC,2018
0.4479308,0,0,1,0.811367126,0.5520692,BRA,Brazil,24may2020 10:18:14,BRA_2018_PNADC-E1_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9445527,0.8874531,0.774176,0.0554473,0.1125469,0.225824,EDU:     primary,LAC,PNADC-E1,INC,2018
0.0995063,0,1,1,0.110501939,0.9004937,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9994012,0.9839854,0.9043517,,0.0160146,0.0956483,EDU:     teriary,SAR,BLSS,.,2017
0.375589,0,1,1,0.601509262,0.624411,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.98574,0.8876851,0.6344298,0.01426,0.1123149,0.3655703,AGE:     15 - 64,SAR,BLSS,.,2017
0.4039216,0,1,1,0.677631667,0.5960784,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9847078,0.8791768,0.6067644,0.0152922,0.1208232,0.3932355,GEN:        male,SAR,BLSS,.,2017
0.1301294,0,1,1,0.149596290,0.8698705,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9998887,0.9847663,0.8761754,,0.0152337,0.1238246,RUR:       urban,SAR,BLSS,.,2017
0.4801119,0,1,1,0.923490844,0.5198881,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9806942,0.8488213,0.5330728,0.0193058,0.1511787,0.4669272,EDU: no eduation,SAR,BLSS,.,2017
0.396212,0,1,1,0.656210458,0.603788,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9844484,0.8778522,0.6144156,0.0155516,0.1221478,0.3855844,GEN:      female,SAR,BLSS,.,2017
0.4903013,0,1,1,0.961943399,0.5096987,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9814643,0.8443042,0.523623,0.0185357,0.1556958,0.4763769,AGE:    above 64,SAR,BLSS,.,2017
0.2501185,0,1,1,0.333544033,0.7498815,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9931078,0.9357054,0.7562443,0.0068922,0.0642946,0.2437557,EDU:   secondary,SAR,BLSS,.,2017
0.3832309,0,1,1,0.621352302,0.6167691,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9856344,0.8869005,0.6265643,0.0143655,0.1130995,0.3734357,EDU:     primary,SAR,BLSS,.,2017
0.4338696,0,1,1,0.766377364,0.5661305,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9826228,0.8657097,0.5774232,0.0173772,0.1342903,0.4225768,AGE:      0 - 14,SAR,BLSS,.,2017
0.5314986,0,1,1,1.134465340,0.4685014,BTN,Bhutan,24may2020 10:18:14,BTN_2017_BLSS_V01_M_V02_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.9771072,0.8266795,0.4812841,0.0228929,0.1733205,0.5187159,RUR:       rural,SAR,BLSS,.,2017
0.4160101,0,0,1,0.712358382,0.5839899,BWA,Botswana,24may2020 10:18:14,BWA_2015_BMTHS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2015,1,0.8492662,0.6219667,0.3886552,0.1507338,0.3780333,0.6113448,GEN:      female,SSA,BMTHS,CONS,2015
0.3281702,0,0,1,0.488472229,0.6718298,BWA,Botswana,24may2020 10:18:14,BWA_2015_BMTHS_V01_M_V03_A_GMD_ALL.DTA,Upper-middle income,2015,1,0.8858907,0.7029034,0.4862192,0.1141093,0.2970966,0.5137808,AGE:     15 - 64,SSA,BMTHS,CONS,2015
